round,sample,type,stage,status,seconds,artifact_dir,evaluation_md
2,OZERC4626WithdrawMissingOwnerAuth,vulnerable,auto_llm_evaluate_v2,0,1.496,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC4626WithdrawMissingOwnerAuth_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/OZERC4626WithdrawMissingOwnerAuth_evaluation.md
2,OZERC4626WithdrawMissingOwnerAuth,vulnerable,auto_llm_generate_v2,0,207.402,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC4626WithdrawMissingOwnerAuth_qwen3_coder_30b,
2,OZERC4626WithdrawWrongOwnerAuth,vulnerable,auto_llm_evaluate_v2,0,1.535,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC4626WithdrawWrongOwnerAuth_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/OZERC4626WithdrawWrongOwnerAuth_evaluation.md
2,OZERC4626WithdrawWrongOwnerAuth,vulnerable,auto_llm_generate_v2,0,239.876,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC4626WithdrawWrongOwnerAuth_qwen3_coder_30b,
2,OZERC721MissingApprovalTransferFrom,vulnerable,auto_llm_evaluate_v2,0,1.515,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC721MissingApprovalTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/OZERC721MissingApprovalTransferFrom_evaluation.md
2,OZERC721MissingApprovalTransferFrom,vulnerable,auto_llm_generate_v2,0,259.396,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC721MissingApprovalTransferFrom_qwen3_coder_30b,
2,OZERC721PublicBurnFrom,vulnerable,auto_llm_evaluate_v2,0,1.520,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC721PublicBurnFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/OZERC721PublicBurnFrom_evaluation.md
2,OZERC721PublicBurnFrom,vulnerable,auto_llm_generate_v2,0,253.820,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC721PublicBurnFrom_qwen3_coder_30b,
2,OZERC721SafeOperatorTransferRealCrop,safe,auto_llm_evaluate_v2,1,0.001,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC721SafeOperatorTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/OZERC721SafeOperatorTransferRealCrop_evaluation.md
2,OZERC721SafeOperatorTransferRealCrop,safe,auto_llm_generate_v2,1,0.288,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC721SafeOperatorTransferRealCrop_qwen3_coder_30b,
2,OZERC721SafeTransferFromRealCrop,safe,auto_llm_evaluate_v2,1,0.001,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC721SafeTransferFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/OZERC721SafeTransferFromRealCrop_evaluation.md
2,OZERC721SafeTransferFromRealCrop,safe,auto_llm_generate_v2,1,0.312,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC721SafeTransferFromRealCrop_qwen3_coder_30b,
2,OZERC721WrongOperatorDirection,vulnerable,auto_llm_evaluate_v2,0,1.632,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC721WrongOperatorDirection_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/OZERC721WrongOperatorDirection_evaluation.md
2,OZERC721WrongOperatorDirection,vulnerable,auto_llm_generate_v2,0,226.729,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OZERC721WrongOperatorDirection_qwen3_coder_30b,
2,OnlyToCheckedTransfer,vulnerable,auto_llm_evaluate_v2,0,1.497,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OnlyToCheckedTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/OnlyToCheckedTransfer_evaluation.md
2,OnlyToCheckedTransfer,vulnerable,auto_llm_generate_v2,0,221.036,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/OnlyToCheckedTransfer_qwen3_coder_30b,
2,PermitNonceMissingTransfer,vulnerable,auto_llm_evaluate_v2,0,0.508,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/PermitNonceMissingTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/PermitNonceMissingTransfer_evaluation.md
2,PermitNonceMissingTransfer,vulnerable,auto_llm_generate_v2,0,328.406,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/PermitNonceMissingTransfer_qwen3_coder_30b,
2,PublicBurnFrom,vulnerable,auto_llm_evaluate_v2,0,1.531,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/PublicBurnFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/PublicBurnFrom_evaluation.md
2,PublicBurnFrom,vulnerable,auto_llm_generate_v2,0,239.102,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/PublicBurnFrom_qwen3_coder_30b,
2,RoleBypassTransfer,vulnerable,auto_llm_evaluate_v2,0,1.717,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/RoleBypassTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/RoleBypassTransfer_evaluation.md
2,RoleBypassTransfer,vulnerable,auto_llm_generate_v2,0,198.681,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/RoleBypassTransfer_qwen3_coder_30b,
2,SafeBatchTransferFrom,safe,auto_llm_evaluate_v2,0,1.508,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SafeBatchTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/SafeBatchTransferFrom_evaluation.md
2,SafeBatchTransferFrom,safe,auto_llm_generate_v2,0,425.545,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SafeBatchTransferFrom_qwen3_coder_30b,
2,SafeBurnFromWithAllowance,safe,auto_llm_evaluate_v2,0,1.514,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SafeBurnFromWithAllowance_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/SafeBurnFromWithAllowance_evaluation.md
2,SafeBurnFromWithAllowance,safe,auto_llm_generate_v2,0,261.436,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SafeBurnFromWithAllowance_qwen3_coder_30b,
2,SafeInternalMove,safe,auto_llm_evaluate_v2,0,1.507,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SafeInternalMove_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/SafeInternalMove_evaluation.md
2,SafeInternalMove,safe,auto_llm_generate_v2,0,217.989,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SafeInternalMove_qwen3_coder_30b,
2,SafeRoleCheckedTransfer,safe,auto_llm_evaluate_v2,0,1.543,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SafeRoleCheckedTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/SafeRoleCheckedTransfer_evaluation.md
2,SafeRoleCheckedTransfer,safe,auto_llm_generate_v2,0,248.019,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SafeRoleCheckedTransfer_qwen3_coder_30b,
2,SafeTransferFromWithAllowance,safe,auto_llm_evaluate_v2,0,1.463,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SafeTransferFromWithAllowance_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/SafeTransferFromWithAllowance_evaluation.md
2,SafeTransferFromWithAllowance,safe,auto_llm_generate_v2,0,273.063,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SafeTransferFromWithAllowance_qwen3_coder_30b,
2,SolmateERC20MissingAllowanceTransferFrom,vulnerable,auto_llm_evaluate_v2,0,1.550,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SolmateERC20MissingAllowanceTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/SolmateERC20MissingAllowanceTransferFrom_evaluation.md
2,SolmateERC20MissingAllowanceTransferFrom,vulnerable,auto_llm_generate_v2,0,228.561,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SolmateERC20MissingAllowanceTransferFrom_qwen3_coder_30b,
2,SolmateERC20PublicBurnFrom,vulnerable,auto_llm_evaluate_v2,0,0.505,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SolmateERC20PublicBurnFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/SolmateERC20PublicBurnFrom_evaluation.md
2,SolmateERC20PublicBurnFrom,vulnerable,auto_llm_generate_v2,0,276.448,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SolmateERC20PublicBurnFrom_qwen3_coder_30b,
2,SolmateERC20SafeTransferFromRealCrop,safe,auto_llm_evaluate_v2,0,1.088,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SolmateERC20SafeTransferFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/SolmateERC20SafeTransferFromRealCrop_evaluation.md
2,SolmateERC20SafeTransferFromRealCrop,safe,auto_llm_generate_v2,0,167.137,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SolmateERC20SafeTransferFromRealCrop_qwen3_coder_30b,
2,SolmateERC721MissingApprovalTransferFrom,vulnerable,auto_llm_evaluate_v2,0,1.487,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SolmateERC721MissingApprovalTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/SolmateERC721MissingApprovalTransferFrom_evaluation.md
2,SolmateERC721MissingApprovalTransferFrom,vulnerable,auto_llm_generate_v2,0,249.936,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SolmateERC721MissingApprovalTransferFrom_qwen3_coder_30b,
2,SolmateERC721SafeTransferRealCrop,safe,auto_llm_evaluate_v2,1,0.001,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SolmateERC721SafeTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/SolmateERC721SafeTransferRealCrop_evaluation.md
2,SolmateERC721SafeTransferRealCrop,safe,auto_llm_generate_v2,1,0.269,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SolmateERC721SafeTransferRealCrop_qwen3_coder_30b,
2,SolmateERC721WrongOperatorDirection,vulnerable,auto_llm_evaluate_v2,0,1.507,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SolmateERC721WrongOperatorDirection_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/SolmateERC721WrongOperatorDirection_evaluation.md
2,SolmateERC721WrongOperatorDirection,vulnerable,auto_llm_generate_v2,0,208.465,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/SolmateERC721WrongOperatorDirection_qwen3_coder_30b,
2,UnauthorizedTokenTransfer,vulnerable,auto_llm_evaluate_v2,0,1.510,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/UnauthorizedTokenTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/UnauthorizedTokenTransfer_evaluation.md
2,UnauthorizedTokenTransfer,vulnerable,auto_llm_generate_v2,0,203.489,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/UnauthorizedTokenTransfer_qwen3_coder_30b,
2,UncheckedOperatorTransfer,vulnerable,auto_llm_evaluate_v2,0,1.518,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/UncheckedOperatorTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/UncheckedOperatorTransfer_evaluation.md
2,UncheckedOperatorTransfer,vulnerable,auto_llm_generate_v2,0,224.577,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/UncheckedOperatorTransfer_qwen3_coder_30b,
2,UniswapV2AllowanceNotDecreased,vulnerable,auto_llm_evaluate_v2,0,1.544,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/UniswapV2AllowanceNotDecreased_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/UniswapV2AllowanceNotDecreased_evaluation.md
2,UniswapV2AllowanceNotDecreased,vulnerable,auto_llm_generate_v2,0,250.551,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/UniswapV2AllowanceNotDecreased_qwen3_coder_30b,
2,UniswapV2MissingAllowanceTransferFrom,vulnerable,auto_llm_evaluate_v2,0,1.494,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/UniswapV2MissingAllowanceTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/UniswapV2MissingAllowanceTransferFrom_evaluation.md
2,UniswapV2MissingAllowanceTransferFrom,vulnerable,auto_llm_generate_v2,0,259.676,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/UniswapV2MissingAllowanceTransferFrom_qwen3_coder_30b,
2,UniswapV2SafeTransferFromRealCrop,safe,auto_llm_evaluate_v2,0,1.169,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/UniswapV2SafeTransferFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/UniswapV2SafeTransferFromRealCrop_evaluation.md
2,UniswapV2SafeTransferFromRealCrop,safe,auto_llm_generate_v2,0,297.561,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/UniswapV2SafeTransferFromRealCrop_qwen3_coder_30b,
2,UniswapV2WrongAllowanceOwner,vulnerable,auto_llm_evaluate_v2,0,1.490,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/UniswapV2WrongAllowanceOwner_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/UniswapV2WrongAllowanceOwner_evaluation.md
2,UniswapV2WrongAllowanceOwner,vulnerable,auto_llm_generate_v2,0,221.196,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/UniswapV2WrongAllowanceOwner_qwen3_coder_30b,
2,VaultSafeDelegatedWithdrawRealCrop,safe,auto_llm_evaluate_v2,0,1.168,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/VaultSafeDelegatedWithdrawRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/VaultSafeDelegatedWithdrawRealCrop_evaluation.md
2,VaultSafeDelegatedWithdrawRealCrop,safe,auto_llm_generate_v2,0,266.543,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/VaultSafeDelegatedWithdrawRealCrop_qwen3_coder_30b,
2,VaultWithdrawFromMissingAuth,vulnerable,auto_llm_evaluate_v2,0,1.512,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/VaultWithdrawFromMissingAuth_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/VaultWithdrawFromMissingAuth_evaluation.md
2,VaultWithdrawFromMissingAuth,vulnerable,auto_llm_generate_v2,0,225.950,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/VaultWithdrawFromMissingAuth_qwen3_coder_30b,
2,WrongAllowanceOwner,vulnerable,auto_llm_evaluate_v2,0,1.484,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/WrongAllowanceOwner_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/evaluations/WrongAllowanceOwner_evaluation.md
2,WrongAllowanceOwner,vulnerable,auto_llm_generate_v2,0,266.364,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_2/artifacts/WrongAllowanceOwner_qwen3_coder_30b,
3,AaveVaultWithdrawFromMissingAuth,vulnerable,auto_llm_evaluate_v2,0,1.619,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/AaveVaultWithdrawFromMissingAuth_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/AaveVaultWithdrawFromMissingAuth_evaluation.md
3,AaveVaultWithdrawFromMissingAuth,vulnerable,auto_llm_generate_v2,0,197.426,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/AaveVaultWithdrawFromMissingAuth_qwen3_coder_30b,
3,AccessControlRoleBypassTransferRealCrop,vulnerable,auto_llm_evaluate_v2,0,1.668,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/AccessControlRoleBypassTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/AccessControlRoleBypassTransferRealCrop_evaluation.md
3,AccessControlRoleBypassTransferRealCrop,vulnerable,auto_llm_generate_v2,0,417.354,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/AccessControlRoleBypassTransferRealCrop_qwen3_coder_30b,
3,AccessControlSafeRoleTransferRealCrop,safe,auto_llm_evaluate_v2,0,1.318,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/AccessControlSafeRoleTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/AccessControlSafeRoleTransferRealCrop_evaluation.md
3,AccessControlSafeRoleTransferRealCrop,safe,auto_llm_generate_v2,0,181.519,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/AccessControlSafeRoleTransferRealCrop_qwen3_coder_30b,
3,AccessControlWrongRoleTransferRealCrop,vulnerable,auto_llm_evaluate_v2,0,1.635,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/AccessControlWrongRoleTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/AccessControlWrongRoleTransferRealCrop_evaluation.md
3,AccessControlWrongRoleTransferRealCrop,vulnerable,auto_llm_generate_v2,0,241.400,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/AccessControlWrongRoleTransferRealCrop_qwen3_coder_30b,
3,ApproveAndCallWrongSpender,vulnerable,auto_llm_evaluate_v2,0,0.116,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/ApproveAndCallWrongSpender_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/ApproveAndCallWrongSpender_evaluation.md
3,ApproveAndCallWrongSpender,vulnerable,auto_llm_generate_v2,0,144.860,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/ApproveAndCallWrongSpender_qwen3_coder_30b,
3,BatchTransferFromMissingAuth,vulnerable,auto_llm_evaluate_v2,0,1.072,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/BatchTransferFromMissingAuth_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/BatchTransferFromMissingAuth_evaluation.md
3,BatchTransferFromMissingAuth,vulnerable,auto_llm_generate_v2,0,191.933,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/BatchTransferFromMissingAuth_qwen3_coder_30b,
3,CompoundStyleTransferFromWrongSpender,vulnerable,auto_llm_evaluate_v2,0,0.633,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/CompoundStyleTransferFromWrongSpender_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/CompoundStyleTransferFromWrongSpender_evaluation.md
3,CompoundStyleTransferFromWrongSpender,vulnerable,auto_llm_generate_v2,0,199.798,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/CompoundStyleTransferFromWrongSpender_qwen3_coder_30b,
3,DelegatedTransferMissingAuth,vulnerable,auto_llm_evaluate_v2,0,1.122,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/DelegatedTransferMissingAuth_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/DelegatedTransferMissingAuth_evaluation.md
3,DelegatedTransferMissingAuth,vulnerable,auto_llm_generate_v2,0,163.499,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/DelegatedTransferMissingAuth_qwen3_coder_30b,
3,ERC1155TransferMissingOperator,vulnerable,auto_llm_evaluate_v2,0,1.103,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/ERC1155TransferMissingOperator_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/ERC1155TransferMissingOperator_evaluation.md
3,ERC1155TransferMissingOperator,vulnerable,auto_llm_generate_v2,0,159.107,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/ERC1155TransferMissingOperator_qwen3_coder_30b,
3,InternalMoveExposed,vulnerable,auto_llm_evaluate_v2,0,1.083,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/InternalMoveExposed_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/InternalMoveExposed_evaluation.md
3,InternalMoveExposed,vulnerable,auto_llm_generate_v2,0,135.828,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/InternalMoveExposed_qwen3_coder_30b,
3,MissingAllowanceTransferFrom,vulnerable,auto_llm_evaluate_v2,0,1.096,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/MissingAllowanceTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/MissingAllowanceTransferFrom_evaluation.md
3,MissingAllowanceTransferFrom,vulnerable,auto_llm_generate_v2,0,202.662,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/MissingAllowanceTransferFrom_qwen3_coder_30b,
3,NFTTransferFromMissingApproval,vulnerable,auto_llm_evaluate_v2,0,1.214,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/NFTTransferFromMissingApproval_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/NFTTransferFromMissingApproval_evaluation.md
3,NFTTransferFromMissingApproval,vulnerable,auto_llm_generate_v2,0,143.601,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/NFTTransferFromMissingApproval_qwen3_coder_30b,
3,OZERC1155BatchMissingOperatorRealCrop,vulnerable,auto_llm_evaluate_v2,0,1.322,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155BatchMissingOperatorRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC1155BatchMissingOperatorRealCrop_evaluation.md
3,OZERC1155BatchMissingOperatorRealCrop,vulnerable,auto_llm_generate_v2,0,287.693,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155BatchMissingOperatorRealCrop_qwen3_coder_30b,
3,OZERC1155MissingOperatorSafeTransfer,vulnerable,auto_llm_evaluate_v2,0,1.383,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155MissingOperatorSafeTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC1155MissingOperatorSafeTransfer_evaluation.md
3,OZERC1155MissingOperatorSafeTransfer,vulnerable,auto_llm_generate_v2,0,279.046,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155MissingOperatorSafeTransfer_qwen3_coder_30b,
3,OZERC1155SafeBatchTransferRealCrop,safe,auto_llm_evaluate_v2,0,1.369,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155SafeBatchTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC1155SafeBatchTransferRealCrop_evaluation.md
